recipe_id,energy_ev,dose_s,ion_s,temperature_k,epc_nm,data_origin
209,82.86634133540998,4.506298300598545,2.739703684792819,378.58564251186164,0.19264198092318718,synthetic_uncalibrated_model
210,32.82811036630249,1.658838728397893,5.618977207667096,367.6880489466115,0.09403404153553063,synthetic_uncalibrated_model
211,57.23071383865659,0.32486597341604373,0.7764329729696682,423.58638477743995,0.03427273995410762,synthetic_uncalibrated_model
212,82.69221269450897,4.742560267867605,0.30716484218878204,322.79689959999075,0.0872887453639064,synthetic_uncalibrated_model
213,28.888424427942528,5.965555605910537,1.1497676587635774,301.2442978038578,0.08612299615819274,synthetic_uncalibrated_model
214,29.492835188748085,0.9385052837330362,4.926333884057441,302.63824602365554,0.06607862153323563,synthetic_uncalibrated_model
215,58.794422388941854,2.4223599359711305,4.898383919734582,283.7828648827878,0.16815914373939334,synthetic_uncalibrated_model
216,33.30349309491494,1.1660562884726122,4.827683867680177,443.4532271885058,0.07101475411013825,synthetic_uncalibrated_model
217,82.09143351793001,3.944212415901909,4.515286317833463,484.2077414988262,0.20123183765794617,synthetic_uncalibrated_model
218,83.44281394192745,1.597503624605933,1.411195326184381,420.6749839747394,0.12115582404750846,synthetic_uncalibrated_model
219,35.45567784655938,5.885746366776675,3.9868428777684333,315.25688045355844,0.13296968897117767,synthetic_uncalibrated_model
220,55.792290796362764,5.895422248276461,5.619819641093642,495.94656229090384,0.13632087782193858,synthetic_uncalibrated_model
221,86.50958909048735,4.177313106616452,1.018426457227222,411.7458877166831,0.1432988587709102,synthetic_uncalibrated_model
222,11.637245098255093,2.094009053654047,3.867675068664592,394.0307427621562,0.0,synthetic_uncalibrated_model
223,42.01642926675891,5.452494224956026,2.109754473407788,462.4624443526802,0.1085109247823276,synthetic_uncalibrated_model
224,66.31625008902977,5.285255781298899,2.8739999950693997,407.3205950424071,0.17235880430082295,synthetic_uncalibrated_model
225,15.200240377317877,5.466667310777553,2.6754232125512116,491.97120896121294,0.002806647455342365,synthetic_uncalibrated_model
226,22.12120526134057,3.4739868497840725,2.8116153592079813,442.2010858749301,0.08539185165797136,synthetic_uncalibrated_model
227,26.037241922681467,4.5389796957269315,0.6664276511327191,477.55545010366257,0.03868465637374749,synthetic_uncalibrated_model
228,43.974209092394254,1.7954079700222951,5.660083993303146,352.67342289814235,0.11294360430138739,synthetic_uncalibrated_model
229,12.199437284681947,1.6554655806001042,0.27241299987641393,313.2173736289321,0.0,synthetic_uncalibrated_model
230,84.70623947252442,5.765432079577384,2.495986606089708,389.70231441198575,0.19113571136280438,synthetic_uncalibrated_model
231,72.95921595154145,5.132496531421152,2.2128794333624526,356.9757262464075,0.17050941011984833,synthetic_uncalibrated_model
232,29.08089370895869,1.571060238373446,2.398499366725789,434.0230284228127,0.07934228313717168,synthetic_uncalibrated_model
233,64.1554168281308,5.864945290934255,4.571421659514824,364.1002199765495,0.19866372607140015,synthetic_uncalibrated_model
234,14.422599901654605,5.649801790407491,4.1391144725863525,287.6215607807512,0.0,synthetic_uncalibrated_model
235,9.767459500989291,2.4726088321868165,3.5034768058528223,401.7404821911894,0.0,synthetic_uncalibrated_model
236,49.35834032214472,3.7914680107566316,3.0014427620390913,484.32439120535435,0.10601559147583878,synthetic_uncalibrated_model
237,88.77823757644343,2.5410395506201553,2.913834956707447,479.4153687966674,0.16710229958596823,synthetic_uncalibrated_model
238,51.707566478849664,4.987145654548137,3.0745737030850186,343.6534771625261,0.15250246279262258,synthetic_uncalibrated_model
239,50.65891711654471,0.45936176685166075,2.9700696809810743,332.3397109261328,0.05867160671025584,synthetic_uncalibrated_model
